id,cat3
TEST_05513,"야영장,오토캠핑장"
TEST_05514,펜션
TEST_05515,"야영장,오토캠핑장"
TEST_05516,산
TEST_05517,기념탑/기념비/전망대
TEST_05518,농.산.어촌 체험
TEST_05519,기타
TEST_05520,항구/포구
TEST_05521,트래킹
TEST_05522,공원
TEST_05523,"야영장,오토캠핑장"
TEST_05524,상설시장
TEST_05525,바/까페
TEST_05526,민물낚시
TEST_05527,트래킹
TEST_05528,해수욕장
TEST_05529,수련시설
TEST_05530,바/까페
TEST_05531,한식
TEST_05532,생가
TEST_05533,계곡
TEST_05534,일식
TEST_05535,수목원
TEST_05536,희귀동.식물
TEST_05537,"야영장,오토캠핑장"
TEST_05538,패밀리레스토랑
TEST_05539,문
TEST_05540,한식
TEST_05541,문화전수시설
TEST_05542,트래킹
TEST_05543,패밀리레스토랑
TEST_05544,박물관
TEST_05545,콘도미니엄
TEST_05546,문화전수시설
TEST_05547,사찰
TEST_05548,한식
TEST_05549,공원
TEST_05550,중식
TEST_05551,한옥스테이
TEST_05552,고택
TEST_05553,홈스테이
TEST_05554,바/까페
TEST_05555,사찰
TEST_05556,한식
TEST_05557,콘도미니엄
TEST_05558,산
TEST_05559,바/까페
TEST_05560,펜션
TEST_05561,중식
TEST_05562,민물낚시
TEST_05563,자연휴양림
TEST_05564,"야영장,오토캠핑장"
TEST_05565,펜션
TEST_05566,사찰
TEST_05567,상설시장
TEST_05568,해수욕장
TEST_05569,한옥스테이
TEST_05570,바/까페
TEST_05571,한옥스테이
TEST_05572,5일장
TEST_05573,한식
TEST_05574,농.산.어촌 체험
TEST_05575,해수욕장
TEST_05576,한식
TEST_05577,한식
TEST_05578,특산물판매점
TEST_05579,바/까페
TEST_05580,윈드서핑/제트스키
TEST_05581,기념탑/기념비/전망대
TEST_05582,모텔
TEST_05583,한식
TEST_05584,"야영장,오토캠핑장"
TEST_05585,모텔
TEST_05586,패밀리레스토랑
TEST_05587,서양식
TEST_05588,"야영장,오토캠핑장"
TEST_05589,일식
TEST_05590,성
TEST_05591,강
TEST_05592,항구/포구
TEST_05593,한식
TEST_05594,수목원
TEST_05595,바/까페
TEST_05596,트래킹
TEST_05597,약수터
TEST_05598,중식
TEST_05599,한옥스테이
TEST_05600,일반축제
TEST_05601,"야영장,오토캠핑장"
TEST_05602,펜션
TEST_05603,중식
TEST_05604,펜션
TEST_05605,호수
TEST_05606,한식
TEST_05607,기암괴석
TEST_05608,문화원
TEST_05609,골프
TEST_05610,중식
TEST_05611,문화원
TEST_05612,자동차경주
TEST_05613,민속마을
TEST_05614,클럽
TEST_05615,펜션
TEST_05616,수련시설
TEST_05617,"야영장,오토캠핑장"
TEST_05618,해수욕장
TEST_05619,성
TEST_05620,안보관광
TEST_05621,한식
TEST_05622,한식
TEST_05623,한식
TEST_05624,펜션
TEST_05625,중식
TEST_05626,중식
TEST_05627,일식
TEST_05628,섬
TEST_05629,모텔
TEST_05630,중식
TEST_05631,한식
TEST_05632,일반축제
TEST_05633,다리/대교
TEST_05634,"야영장,오토캠핑장"
TEST_05635,골프
TEST_05636,바/까페
TEST_05637,해수욕장
TEST_05638,온천/욕장/스파
TEST_05639,서양식
TEST_05640,자연생태관광지
TEST_05641,유적지/사적지
TEST_05642,서양식
TEST_05643,일반축제
TEST_05644,한식
TEST_05645,특산물판매점
TEST_05646,"야영장,오토캠핑장"
TEST_05647,바/까페
TEST_05648,종교성지
TEST_05649,성
TEST_05650,유적지/사적지
TEST_05651,박람회
TEST_05652,기타행사
TEST_05653,강
TEST_05654,한식
TEST_05655,윈드서핑/제트스키
TEST_05656,기념탑/기념비/전망대
TEST_05657,서양식
TEST_05658,산
TEST_05659,"야영장,오토캠핑장"
TEST_05660,바/까페
TEST_05661,게스트하우스
TEST_05662,한식
TEST_05663,유적지/사적지
TEST_05664,공원
TEST_05665,해수욕장
TEST_05666,홈스테이
TEST_05667,공원
TEST_05668,한식
TEST_05669,해수욕장
TEST_05670,일반축제
TEST_05671,유명건물
TEST_05672,계곡
TEST_05673,기타행사
TEST_05674,한식
TEST_05675,한식
TEST_05676,사찰
TEST_05677,해수욕장
TEST_05678,"야영장,오토캠핑장"
TEST_05679,생가
TEST_05680,문화원
TEST_05681,바/까페
TEST_05682,자연생태관광지
TEST_05683,한식
TEST_05684,바/까페
TEST_05685,박물관
TEST_05686,국립공원
TEST_05687,"야영장,오토캠핑장"
TEST_05688,한식
TEST_05689,한식
TEST_05690,전문상가
TEST_05691,바/까페
TEST_05692,한식
TEST_05693,테마공원
TEST_05694,채식전문점
TEST_05695,농.산.어촌 체험
TEST_05696,공연장
TEST_05697,농.산.어촌 체험
TEST_05698,한식
TEST_05699,한식
TEST_05700,기타행사
TEST_05701,상설시장
TEST_05702,공연장
TEST_05703,유적지/사적지
TEST_05704,한식
TEST_05705,유명건물
TEST_05706,자연생태관광지
TEST_05707,호수
TEST_05708,자연휴양림
TEST_05709,일반축제
TEST_05710,계곡
TEST_05711,모텔
TEST_05712,공연장
TEST_05713,골프
TEST_05714,"야영장,오토캠핑장"
TEST_05715,기념탑/기념비/전망대
TEST_05716,문화원
TEST_05717,농.산.어촌 체험
TEST_05718,강
TEST_05719,사찰
TEST_05720,바/까페
TEST_05721,"공예,공방"
TEST_05722,공연장
TEST_05723,한식
TEST_05724,해수욕장
TEST_05725,바/까페
TEST_05726,관광단지
TEST_05727,"야영장,오토캠핑장"
TEST_05728,한식
TEST_05729,한식
TEST_05730,테마공원
TEST_05731,계곡
TEST_05732,생가
TEST_05733,전문상가
TEST_05734,박람회
TEST_05735,해수욕장
TEST_05736,한식
TEST_05737,게스트하우스
TEST_05738,한식
TEST_05739,이색거리
TEST_05740,계곡
TEST_05741,공연장
TEST_05742,"야영장,오토캠핑장"
TEST_05743,사찰
TEST_05744,미술관/화랑
TEST_05745,한식
TEST_05746,한식
TEST_05747,모텔
TEST_05748,바다낚시
TEST_05749,바/까페
TEST_05750,강
TEST_05751,골프
TEST_05752,"야영장,오토캠핑장"
TEST_05753,"공예,공방"
TEST_05754,농.산.어촌 체험
TEST_05755,이색거리
TEST_05756,계곡
TEST_05757,일반축제
TEST_05758,온천/욕장/스파
TEST_05759,관광단지
TEST_05760,공연장
TEST_05761,한식
TEST_05762,한식
TEST_05763,전시관
TEST_05764,일반축제
TEST_05765,상설시장
TEST_05766,"야영장,오토캠핑장"
TEST_05767,도서관
TEST_05768,폭포
TEST_05769,한식
TEST_05770,기타행사
TEST_05771,중식
TEST_05772,썰매장
TEST_05773,전시관
TEST_05774,강
TEST_05775,박물관
TEST_05776,한식
TEST_05777,유원지
TEST_05778,서양식
TEST_05779,중식
TEST_05780,모텔
TEST_05781,상설시장
TEST_05782,도서관
TEST_05783,민물낚시
TEST_05784,한식
TEST_05785,유적지/사적지
TEST_05786,바/까페
TEST_05787,골프
TEST_05788,바/까페
TEST_05789,바/까페
TEST_05790,기암괴석
TEST_05791,중식
TEST_05792,사찰
TEST_05793,해수욕장
TEST_05794,수련시설
TEST_05795,한식
TEST_05796,한식
TEST_05797,"야영장,오토캠핑장"
TEST_05798,중식
TEST_05799,성
TEST_05800,한식
TEST_05801,기념관
TEST_05802,골프
TEST_05803,바/까페
TEST_05804,고택
TEST_05805,"공예,공방"
TEST_05806,전시관
TEST_05807,사찰
TEST_05808,컨벤션
TEST_05809,폭포
TEST_05810,자연휴양림
TEST_05811,트래킹
TEST_05812,"야영장,오토캠핑장"
TEST_05813,트래킹
TEST_05814,테마공원
TEST_05815,한식
TEST_05816,유명건물
TEST_05817,유적지/사적지
TEST_05818,바/까페
TEST_05819,유명건물
TEST_05820,모텔
TEST_05821,박물관
TEST_05822,박물관
TEST_05823,관광단지
TEST_05824,일반축제
TEST_05825,한식
TEST_05826,모텔
TEST_05827,상설시장
TEST_05828,한식
TEST_05829,모텔
TEST_05830,대형서점
TEST_05831,유명건물
TEST_05832,사찰
TEST_05833,민속마을
TEST_05834,중식
TEST_05835,해수욕장
TEST_05836,박람회
TEST_05837,중식
TEST_05838,중식
TEST_05839,일식
TEST_05840,공연장
TEST_05841,한식
TEST_05842,일식
TEST_05843,박물관
TEST_05844,한식
TEST_05845,대형서점
TEST_05846,박물관
TEST_05847,강
TEST_05848,한식
TEST_05849,채식전문점
TEST_05850,기념관
TEST_05851,"야영장,오토캠핑장"
TEST_05852,한식
TEST_05853,일식
TEST_05854,바/까페
TEST_05855,기념관
TEST_05856,한옥스테이
TEST_05857,수목원
TEST_05858,산
TEST_05859,중식
TEST_05860,골프
TEST_05861,바/까페
TEST_05862,기암괴석
TEST_05863,바/까페
TEST_05864,한식
TEST_05865,전문상가
TEST_05866,폭포
TEST_05867,수련시설
TEST_05868,"야영장,오토캠핑장"
TEST_05869,관광단지
TEST_05870,"야영장,오토캠핑장"
TEST_05871,유적지/사적지
TEST_05872,한식
TEST_05873,미술관/화랑
TEST_05874,농.산.어촌 체험
TEST_05875,유원지
TEST_05876,한식
TEST_05877,"야영장,오토캠핑장"
TEST_05878,한식
TEST_05879,테마공원
TEST_05880,"야영장,오토캠핑장"
TEST_05881,"야영장,오토캠핑장"
TEST_05882,항구/포구
TEST_05883,미술관/화랑
TEST_05884,바다낚시
TEST_05885,한식
TEST_05886,기암괴석
TEST_05887,펜션
TEST_05888,사찰
TEST_05889,바/까페
TEST_05890,바/까페
TEST_05891,중식
TEST_05892,트래킹
TEST_05893,미술관/화랑
TEST_05894,농.산.어촌 체험
TEST_05895,계곡
TEST_05896,한식
TEST_05897,약수터
TEST_05898,고궁
TEST_05899,한식
TEST_05900,사찰
TEST_05901,중식
TEST_05902,유원지
TEST_05903,5일장
TEST_05904,산
TEST_05905,기념관
TEST_05906,한식
TEST_05907,모텔
TEST_05908,썰매장
TEST_05909,바/까페
TEST_05910,바/까페
TEST_05911,콘도미니엄
TEST_05912,자연휴양림
TEST_05913,성
TEST_05914,해안절경
TEST_05915,기념탑/기념비/전망대
TEST_05916,한식
TEST_05917,중식
TEST_05918,윈드서핑/제트스키
TEST_05919,"야영장,오토캠핑장"
TEST_05920,일반축제
TEST_05921,농.산.어촌 체험
TEST_05922,한식
TEST_05923,기념관
TEST_05924,바/까페
TEST_05925,5일장
TEST_05926,섬
TEST_05927,섬
TEST_05928,5일장
TEST_05929,상설시장
TEST_05930,한식
TEST_05931,채식전문점
TEST_05932,대형서점
TEST_05933,테마공원
TEST_05934,기타
TEST_05935,한식
TEST_05936,공연장
TEST_05937,"야영장,오토캠핑장"
TEST_05938,한식
TEST_05939,한식
TEST_05940,바/까페
TEST_05941,일반축제
TEST_05942,"야영장,오토캠핑장"
TEST_05943,바/까페
TEST_05944,분수
TEST_05945,박물관
TEST_05946,바/까페
TEST_05947,바/까페
TEST_05948,채식전문점
TEST_05949,바/까페
TEST_05950,한식
TEST_05951,고택
TEST_05952,중식
TEST_05953,특산물판매점
TEST_05954,펜션
TEST_05955,한옥스테이
TEST_05956,바/까페
TEST_05957,기념관
TEST_05958,관광단지
TEST_05959,바/까페
TEST_05960,기념탑/기념비/전망대
TEST_05961,기념탑/기념비/전망대
TEST_05962,한식
TEST_05963,박물관
TEST_05964,게스트하우스
TEST_05965,"야영장,오토캠핑장"
TEST_05966,유원지
TEST_05967,한옥스테이
TEST_05968,"야영장,오토캠핑장"
TEST_05969,공연장
TEST_05970,한식
TEST_05971,공원
TEST_05972,항구/포구
TEST_05973,산
TEST_05974,유명건물
TEST_05975,한식
TEST_05976,박물관
TEST_05977,한식
TEST_05978,수련시설
TEST_05979,계곡
TEST_05980,"야영장,오토캠핑장"
TEST_05981,"야영장,오토캠핑장"
TEST_05982,기타
TEST_05983,항구/포구
TEST_05984,공연장
TEST_05985,한식
TEST_05986,중식
TEST_05987,패밀리레스토랑
TEST_05988,유람선/잠수함관광
TEST_05989,도서관
TEST_05990,한식
TEST_05991,펜션
TEST_05992,바/까페
TEST_05993,한식
TEST_05994,한옥스테이
TEST_05995,바/까페
TEST_05996,모텔
TEST_05997,"야영장,오토캠핑장"
TEST_05998,"야영장,오토캠핑장"
TEST_05999,바/까페
TEST_06000,고궁
TEST_06001,한식
TEST_06002,펜션
TEST_06003,중식
TEST_06004,상설시장
TEST_06005,사찰
TEST_06006,공원
TEST_06007,"야영장,오토캠핑장"
TEST_06008,펜션
TEST_06009,"야영장,오토캠핑장"
TEST_06010,공원
TEST_06011,유명건물
TEST_06012,중식
TEST_06013,약수터
TEST_06014,수목원
TEST_06015,한식
TEST_06016,바/까페
TEST_06017,트래킹
TEST_06018,해수욕장
TEST_06019,전시관
TEST_06020,바/까페
TEST_06021,일식
TEST_06022,도서관
TEST_06023,서양식
TEST_06024,골프
TEST_06025,공원
TEST_06026,한식
TEST_06027,게스트하우스
TEST_06028,한식
TEST_06029,사찰
TEST_06030,한옥스테이
TEST_06031,"야영장,오토캠핑장"
TEST_06032,사찰
TEST_06033,민속마을
TEST_06034,일반축제
TEST_06035,중식
TEST_06036,패밀리레스토랑
TEST_06037,해수욕장
TEST_06038,기타행사
TEST_06039,계곡
TEST_06040,테마공원
TEST_06041,한식
TEST_06042,펜션
TEST_06043,콘도미니엄
TEST_06044,수목원
TEST_06045,"야영장,오토캠핑장"
TEST_06046,"야영장,오토캠핑장"
TEST_06047,기타
TEST_06048,"야영장,오토캠핑장"
TEST_06049,한옥스테이
TEST_06050,공원
TEST_06051,특산물판매점
TEST_06052,한식
TEST_06053,모텔
TEST_06054,터널
TEST_06055,한식
TEST_06056,특산물판매점
TEST_06057,한식
TEST_06058,유명건물
TEST_06059,중식
TEST_06060,종교성지
TEST_06061,"야영장,오토캠핑장"
TEST_06062,공연장
TEST_06063,항구/포구
TEST_06064,한식
TEST_06065,공원
TEST_06066,공연장
TEST_06067,산
TEST_06068,바/까페
TEST_06069,수목원
TEST_06070,5일장
TEST_06071,트래킹
TEST_06072,일식
TEST_06073,산
TEST_06074,한식
TEST_06075,"공예,공방"
TEST_06076,한식
TEST_06077,"야영장,오토캠핑장"
TEST_06078,"공예,공방"
TEST_06079,생가
TEST_06080,섬
TEST_06081,온천/욕장/스파
TEST_06082,고택
TEST_06083,바/까페
TEST_06084,박물관
TEST_06085,윈드서핑/제트스키
TEST_06086,한식
TEST_06087,농.산.어촌 체험
TEST_06088,해수욕장
TEST_06089,바/까페
TEST_06090,썰매장
TEST_06091,상설시장
TEST_06092,기념관
TEST_06093,전시관
TEST_06094,한식
TEST_06095,중식
TEST_06096,전시관
TEST_06097,한식
TEST_06098,유람선/잠수함관광
TEST_06099,폭포
TEST_06100,골프
TEST_06101,섬
TEST_06102,패밀리레스토랑
TEST_06103,문화원
TEST_06104,일식
TEST_06105,서양식
TEST_06106,"야영장,오토캠핑장"
TEST_06107,바/까페
TEST_06108,한식
TEST_06109,전시관
TEST_06110,수상레포츠
TEST_06111,문화원
TEST_06112,호수
TEST_06113,생가
TEST_06114,일반축제
TEST_06115,호수
TEST_06116,온천/욕장/스파
TEST_06117,한식
TEST_06118,한식
TEST_06119,한옥스테이
TEST_06120,테마공원
TEST_06121,해수욕장
TEST_06122,한식
TEST_06123,바/까페
TEST_06124,바다낚시
TEST_06125,한식
TEST_06126,한옥스테이
TEST_06127,미술관/화랑
TEST_06128,서양식
TEST_06129,한옥스테이
TEST_06130,바/까페
TEST_06131,바/까페
TEST_06132,한식
TEST_06133,사찰
TEST_06134,트래킹
TEST_06135,해수욕장
TEST_06136,"야영장,오토캠핑장"
TEST_06137,윈드서핑/제트스키
TEST_06138,펜션
TEST_06139,패밀리레스토랑
TEST_06140,바/까페
TEST_06141,미술관/화랑
TEST_06142,공원
TEST_06143,홈스테이
TEST_06144,펜션
TEST_06145,유적지/사적지
TEST_06146,한식
TEST_06147,한식
TEST_06148,"야영장,오토캠핑장"
TEST_06149,홈스테이
TEST_06150,한식
TEST_06151,펜션
TEST_06152,사찰
TEST_06153,기타
TEST_06154,해안절경
TEST_06155,기타행사
TEST_06156,썰매장
TEST_06157,관광단지
TEST_06158,전문상가
TEST_06159,섬
TEST_06160,산
TEST_06161,한옥스테이
TEST_06162,한식
TEST_06163,한식
TEST_06164,미술관/화랑
TEST_06165,"야영장,오토캠핑장"
TEST_06166,민물낚시
TEST_06167,펜션
TEST_06168,산
TEST_06169,계곡
TEST_06170,일식
TEST_06171,한식
TEST_06172,기타행사
TEST_06173,스키(보드) 렌탈샵
TEST_06174,도서관
TEST_06175,박물관
TEST_06176,공연장
TEST_06177,일식
TEST_06178,한식
TEST_06179,섬
TEST_06180,산
TEST_06181,기타행사
TEST_06182,자연휴양림
TEST_06183,계곡
TEST_06184,일반축제
TEST_06185,"야영장,오토캠핑장"
TEST_06186,한식
TEST_06187,전시관
TEST_06188,기념관
TEST_06189,항구/포구
TEST_06190,계곡
TEST_06191,민물낚시
TEST_06192,일반축제
TEST_06193,이색거리
TEST_06194,"야영장,오토캠핑장"
TEST_06195,바/까페
TEST_06196,산
TEST_06197,농.산.어촌 체험
TEST_06198,사찰
TEST_06199,전문상가
TEST_06200,전시관
TEST_06201,"야영장,오토캠핑장"
TEST_06202,한식
TEST_06203,바/까페
TEST_06204,산
TEST_06205,종교성지
TEST_06206,골프
TEST_06207,복합 레포츠
TEST_06208,관광단지
TEST_06209,유적지/사적지
TEST_06210,한식
TEST_06211,계곡
TEST_06212,수련시설
TEST_06213,유원지
TEST_06214,항구/포구
TEST_06215,5일장
TEST_06216,일식
TEST_06217,컨벤션
TEST_06218,사찰
TEST_06219,일식
TEST_06220,농.산.어촌 체험
TEST_06221,썰매장
TEST_06222,자연생태관광지
TEST_06223,한식
TEST_06224,펜션
TEST_06225,서양식
TEST_06226,"야영장,오토캠핑장"
TEST_06227,사찰
TEST_06228,농.산.어촌 체험
TEST_06229,일반축제
TEST_06230,테마공원
TEST_06231,문화원
TEST_06232,모텔
TEST_06233,기념탑/기념비/전망대
TEST_06234,자연휴양림
TEST_06235,계곡
TEST_06236,기념탑/기념비/전망대
TEST_06237,박물관
TEST_06238,공원
TEST_06239,패밀리레스토랑
TEST_06240,한식
TEST_06241,"야영장,오토캠핑장"
TEST_06242,골프
TEST_06243,농.산.어촌 체험
TEST_06244,"야영장,오토캠핑장"
TEST_06245,유적지/사적지
TEST_06246,유명건물
TEST_06247,한옥스테이
TEST_06248,유명건물
TEST_06249,민속마을
TEST_06250,한식
TEST_06251,계곡
TEST_06252,일반축제
TEST_06253,중식
TEST_06254,한옥스테이
TEST_06255,"야영장,오토캠핑장"
TEST_06256,바다낚시
TEST_06257,바/까페
TEST_06258,기타행사
TEST_06259,한식
TEST_06260,항구/포구
TEST_06261,일반축제
TEST_06262,홈스테이
TEST_06263,헹글라이딩/패러글라이딩
TEST_06264,한식
TEST_06265,유람선/잠수함관광
TEST_06266,한식
TEST_06267,한옥스테이
TEST_06268,해수욕장
TEST_06269,한식
TEST_06270,농.산.어촌 체험
TEST_06271,바/까페
TEST_06272,공원
TEST_06273,"야영장,오토캠핑장"
TEST_06274,모텔
TEST_06275,"야영장,오토캠핑장"
TEST_06276,채식전문점
TEST_06277,문화관광축제
TEST_06278,펜션
TEST_06279,해수욕장
TEST_06280,모텔
TEST_06281,민속마을
TEST_06282,트래킹
TEST_06283,미술관/화랑
TEST_06284,한옥스테이
TEST_06285,중식
TEST_06286,도서관
TEST_06287,"야영장,오토캠핑장"
TEST_06288,한식
TEST_06289,펜션
TEST_06290,한식
TEST_06291,"야영장,오토캠핑장"
TEST_06292,민물낚시
TEST_06293,한식
TEST_06294,자동차경주
TEST_06295,한식
TEST_06296,전시관
TEST_06297,한식
TEST_06298,한식
TEST_06299,유적지/사적지
TEST_06300,박물관
TEST_06301,공원
TEST_06302,일반축제
TEST_06303,기암괴석
TEST_06304,"야영장,오토캠핑장"
TEST_06305,한식
TEST_06306,공원
TEST_06307,한식
TEST_06308,바/까페
TEST_06309,공원
TEST_06310,한식
TEST_06311,한식
TEST_06312,상설시장
TEST_06313,희귀동.식물
TEST_06314,한식
TEST_06315,유적지/사적지
TEST_06316,"야영장,오토캠핑장"
TEST_06317,한식
TEST_06318,기념관
TEST_06319,트래킹
TEST_06320,한식
TEST_06321,한식
TEST_06322,펜션
TEST_06323,중식
TEST_06324,성
TEST_06325,"야영장,오토캠핑장"
TEST_06326,해수욕장
TEST_06327,전문상가
TEST_06328,기타
TEST_06329,골프
TEST_06330,바/까페
TEST_06331,사찰
TEST_06332,산
TEST_06333,한식
TEST_06334,자연휴양림
TEST_06335,자연휴양림
TEST_06336,사찰
TEST_06337,바다낚시
TEST_06338,윈드서핑/제트스키
TEST_06339,사찰
TEST_06340,"야영장,오토캠핑장"
TEST_06341,5일장
TEST_06342,수목원
TEST_06343,일식
TEST_06344,"야영장,오토캠핑장"
TEST_06345,한식
TEST_06346,농.산.어촌 체험
TEST_06347,수련시설
TEST_06348,고궁
TEST_06349,채식전문점
TEST_06350,한식
TEST_06351,상설시장
TEST_06352,한식
TEST_06353,서양식
TEST_06354,"야영장,오토캠핑장"
TEST_06355,해수욕장
TEST_06356,성
TEST_06357,섬
TEST_06358,공원
TEST_06359,한식
TEST_06360,중식
TEST_06361,"공예,공방"
TEST_06362,한식
TEST_06363,한식
TEST_06364,"야영장,오토캠핑장"
TEST_06365,전문상가
TEST_06366,산
TEST_06367,도서관
TEST_06368,상설시장
TEST_06369,바/까페
TEST_06370,농.산.어촌 체험
TEST_06371,종교성지
TEST_06372,5일장
TEST_06373,종교성지
TEST_06374,일식
TEST_06375,바/까페
TEST_06376,바/까페
TEST_06377,문화원
TEST_06378,농.산.어촌 체험
TEST_06379,트래킹
TEST_06380,박물관
TEST_06381,"야영장,오토캠핑장"
TEST_06382,테마공원
TEST_06383,공연장
TEST_06384,홈스테이
TEST_06385,한식
TEST_06386,한식
TEST_06387,한식
TEST_06388,한식
TEST_06389,유적지/사적지
TEST_06390,트래킹
TEST_06391,공연장
TEST_06392,민물낚시
TEST_06393,바/까페
TEST_06394,문화원
TEST_06395,채식전문점
TEST_06396,한식
TEST_06397,한옥스테이
TEST_06398,해수욕장
TEST_06399,콘도미니엄
TEST_06400,문화원
TEST_06401,한식
TEST_06402,수목원
TEST_06403,기념탑/기념비/전망대
TEST_06404,호수
TEST_06405,박물관
TEST_06406,자연생태관광지
TEST_06407,서양식
TEST_06408,트래킹
TEST_06409,"야영장,오토캠핑장"
TEST_06410,민물낚시
TEST_06411,미술관/화랑
TEST_06412,특산물판매점
TEST_06413,게스트하우스
TEST_06414,모텔
TEST_06415,온천/욕장/스파
TEST_06416,민물낚시
TEST_06417,유적지/사적지
TEST_06418,한식
TEST_06419,스키(보드) 렌탈샵
TEST_06420,한식
TEST_06421,한식
TEST_06422,한식
TEST_06423,한식
TEST_06424,"야영장,오토캠핑장"
TEST_06425,한식
TEST_06426,상설시장
TEST_06427,골프
TEST_06428,한옥스테이
TEST_06429,미술관/화랑
TEST_06430,"야영장,오토캠핑장"
TEST_06431,박물관
TEST_06432,계곡
TEST_06433,바다낚시
TEST_06434,한식
TEST_06435,일반축제
TEST_06436,동굴
TEST_06437,다리/대교
TEST_06438,한식
TEST_06439,"야영장,오토캠핑장"
TEST_06440,산
TEST_06441,한식
TEST_06442,한식
TEST_06443,기타
TEST_06444,한식
TEST_06445,미술관/화랑
TEST_06446,바/까페
TEST_06447,한식
TEST_06448,유적지/사적지
TEST_06449,기암괴석
TEST_06450,계곡
TEST_06451,한식
TEST_06452,공연장
TEST_06453,바/까페
TEST_06454,농.산.어촌 체험
TEST_06455,미술관/화랑
TEST_06456,해수욕장
TEST_06457,자동차경주
TEST_06458,"공예,공방"
TEST_06459,중식
TEST_06460,고택
TEST_06461,유적지/사적지
TEST_06462,계곡
TEST_06463,성
TEST_06464,골프
TEST_06465,한식
TEST_06466,항구/포구
TEST_06467,전문상가
TEST_06468,한식
TEST_06469,기념관
TEST_06470,한옥스테이
TEST_06471,계곡
TEST_06472,"야영장,오토캠핑장"
TEST_06473,트래킹
TEST_06474,계곡
TEST_06475,문화관광축제
TEST_06476,전문상가
TEST_06477,서양식
TEST_06478,계곡
TEST_06479,패밀리레스토랑
TEST_06480,해수욕장
TEST_06481,고택
TEST_06482,특산물판매점
TEST_06483,수련시설
TEST_06484,미술관/화랑
TEST_06485,이색거리
TEST_06486,도서관
TEST_06487,골프
TEST_06488,계곡
TEST_06489,서양식
TEST_06490,일반축제
TEST_06491,한식
TEST_06492,한식
TEST_06493,공원
TEST_06494,전문상가
TEST_06495,수목원
TEST_06496,콘도미니엄
TEST_06497,공원
TEST_06498,문화관광축제
TEST_06499,다리/대교
TEST_06500,민물낚시
TEST_06501,한식
TEST_06502,한식
TEST_06503,스키(보드) 렌탈샵
TEST_06504,"야영장,오토캠핑장"
TEST_06505,모텔
TEST_06506,"야영장,오토캠핑장"
TEST_06507,일반축제
TEST_06508,서양식
TEST_06509,5일장
TEST_06510,모텔
TEST_06511,한옥스테이
TEST_06512,상설시장
TEST_06513,펜션
TEST_06514,다리/대교
TEST_06515,한식
TEST_06516,일반축제
TEST_06517,동상
TEST_06518,유적지/사적지
TEST_06519,유원지
TEST_06520,수영
TEST_06521,문화전수시설
TEST_06522,종교성지
TEST_06523,유적지/사적지
TEST_06524,민물낚시
TEST_06525,한식
TEST_06526,호수
TEST_06527,바/까페
TEST_06528,모텔
TEST_06529,폭포
TEST_06530,민물낚시
TEST_06531,한식
TEST_06532,모텔
TEST_06533,해수욕장
TEST_06534,문화관광축제
TEST_06535,산
TEST_06536,동상
TEST_06537,일식
TEST_06538,썰매장
TEST_06539,박물관
TEST_06540,해수욕장
TEST_06541,"야영장,오토캠핑장"
TEST_06542,한식
TEST_06543,한식
TEST_06544,중식
TEST_06545,희귀동.식물
TEST_06546,전시관
TEST_06547,한식
TEST_06548,테마공원
TEST_06549,다리/대교
TEST_06550,산
TEST_06551,다리/대교
TEST_06552,공연장
TEST_06553,한식
TEST_06554,성
TEST_06555,한식
TEST_06556,펜션
TEST_06557,한식
TEST_06558,기념탑/기념비/전망대
TEST_06559,바/까페
TEST_06560,상설시장
TEST_06561,한식
TEST_06562,공연장
TEST_06563,산
TEST_06564,기념탑/기념비/전망대
TEST_06565,농.산.어촌 체험
TEST_06566,공연장
TEST_06567,바/까페
TEST_06568,윈드서핑/제트스키
TEST_06569,"야영장,오토캠핑장"
TEST_06570,사찰
TEST_06571,모텔
TEST_06572,한식
TEST_06573,기념탑/기념비/전망대
TEST_06574,"야영장,오토캠핑장"
TEST_06575,민속마을
TEST_06576,한식
TEST_06577,바/까페
TEST_06578,농.산.어촌 체험
TEST_06579,기념관
TEST_06580,중식
TEST_06581,한식
TEST_06582,고택
TEST_06583,전문상가
TEST_06584,산
TEST_06585,성
TEST_06586,사찰
TEST_06587,한식
TEST_06588,"야영장,오토캠핑장"
TEST_06589,모텔
TEST_06590,연극
TEST_06591,한식
TEST_06592,게스트하우스
TEST_06593,"야영장,오토캠핑장"
TEST_06594,한식
TEST_06595,문화원
TEST_06596,박람회
TEST_06597,서양식
TEST_06598,중식
TEST_06599,한식
TEST_06600,서양식
TEST_06601,테마공원
TEST_06602,박물관
TEST_06603,공원
TEST_06604,관광단지
TEST_06605,"공예,공방"
TEST_06606,윈드서핑/제트스키
TEST_06607,한식
TEST_06608,민물낚시
TEST_06609,한식
TEST_06610,상설시장
TEST_06611,기타
TEST_06612,사찰
TEST_06613,사찰
TEST_06614,일반축제
TEST_06615,"야영장,오토캠핑장"
TEST_06616,중식
TEST_06617,항구/포구
TEST_06618,게스트하우스
TEST_06619,성
TEST_06620,유원지
TEST_06621,농.산.어촌 체험
TEST_06622,홈스테이
TEST_06623,전문상가
TEST_06624,한식
TEST_06625,유원지
TEST_06626,일반축제
TEST_06627,기념탑/기념비/전망대
TEST_06628,관광단지
TEST_06629,기타행사
TEST_06630,바/까페
TEST_06631,민물낚시
